,hour,longitude,latitude,value
0,0,118.9262,32.1102,52
1,0,118.7911,31.961,6
2,0,118.8748,32.1224,9
3,0,118.6417,32.0707,12
4,0,118.8633,32.0132,14
5,0,118.8522,31.9375,14
6,0,118.8237,32.0424,30
7,0,118.7048,31.9749,9
8,0,118.768,32.2365,5
9,0,118.6442,32.0553,18
10,0,118.8399,31.9062,17
11,0,118.8267,32.0515,17
12,0,118.8483,31.8221,5
13,0,118.8494,31.9564,34
14,0,118.7741,32.0863,4
15,0,118.7737,32.0244,27
16,0,118.8131,32.0562,13
17,0,118.7436,32.0255,76
18,0,118.8268,32.123,4
19,0,118.7987,32.0125,13
20,0,118.7853,31.9749,17
21,0,118.9066,32.0921,12
22,0,118.9066,31.9187,50
23,0,118.7271,32.0185,34
24,0,118.7993,31.9382,12
25,0,118.7913,31.9987,6
26,0,118.8639,31.8005,5
27,0,118.8502,32.019,4
28,0,118.7212,32.1525,6
29,0,118.8461,31.9145,9
30,0,118.5585,31.7938,4
31,0,118.7812,32.0731,34
32,0,118.8752,31.9679,10
33,0,118.7834,32.0564,539
34,0,118.7628,32.0603,6
35,0,118.7618,32.0911,14
36,0,118.8306,32.1051,10
37,0,118.8599,31.9224,9
38,0,118.7438,32.0842,5
39,0,118.8051,31.9828,12
40,0,118.8035,32.0205,4
41,0,118.7291,31.975,10
42,0,118.9238,32.0989,50
43,0,118.7557,32.033,90
44,0,118.842,32.0408,27
45,0,118.7799,32.0338,44
46,0,118.7373,32.0492,25
47,0,118.7626,32.1154,6
48,0,118.8162,32.0339,48
49,0,118.781,32.0971,35
50,0,118.902,32.0577,127
51,0,118.8161,32.109,29
52,0,118.7443,32.147,5
53,0,118.7056,32.1184,5
54,0,119.0082,32.1471,10
55,0,118.8468,32.3444,9
56,0,118.7307,32.1431,13
57,0,118.7603,32.2434,5
58,0,118.7555,31.9977,12
59,0,118.7541,32.0233,67
60,0,118.7576,32.0825,6
61,0,119.0329,32.164,5
62,0,118.6507,32.0652,9
63,0,118.8027,32.0926,4
64,0,118.9344,32.1174,5
65,0,118.725,31.9858,6
66,0,118.7449,32.2086,10
67,0,118.7002,31.9445,6
68,0,118.7554,32.1377,8
69,0,118.8868,32.1232,5
70,0,118.924,31.9008,4
71,0,118.8665,32.0412,6
72,0,118.8348,32.3252,10
73,0,118.8011,32.047,1062
74,0,118.7263,31.9978,18
75,0,118.6276,32.0607,9
76,0,118.8587,31.9679,10
77,0,118.7953,32.1203,6
78,0,118.7514,32.0521,30
79,0,118.7739,31.9923,18
80,0,118.8718,31.9436,14
81,0,118.6418,32.0905,18
82,0,118.8252,32.1486,13
83,0,118.743,32.0371,23
84,0,118.7844,32.0836,4
85,0,118.7447,32.0744,4
86,0,118.8195,32.3354,4
87,0,118.7385,32.0148,176
88,0,119.0408,31.6615,8
89,0,118.9152,32.0861,10
90,0,118.7912,32.0765,155
91,0,118.8116,31.9184,10
92,0,118.7395,32.0056,80
93,0,118.9311,32.1299,27
94,0,118.7683,32.049,56
95,0,118.8284,31.9057,8
96,0,118.8632,31.9497,17
97,0,118.7341,32.2078,4
98,0,118.5922,32.1205,6
99,0,118.823,32.0763,14
100,0,118.7433,31.9957,44
101,0,118.7886,32.0453,552
