,hour,longitude,latitude,value
0,0,118.6442,32.0553,19.0
1,0,118.8202,32.1012,18.0
2,0,118.7902,31.9149,6.0
3,0,118.9072,31.9349,13.0
4,0,118.879,32.1596,27.5
5,0,118.8555,32.3602,8.0
6,0,118.7459,32.1634,8.0
7,0,118.7705,32.0143,11.0
8,0,118.704,32.0299,22.0
9,0,118.8838,31.9454,8.0
10,0,118.7059,32.1183,18.0
11,0,118.7592,32.1032,31.0
12,0,118.8607,31.9567,25.67
13,0,118.8779,31.7395,3.0
14,0,119.0694,31.6689,68.0
15,0,118.7393,32.0828,7.0
16,0,118.7242,32.1235,9.0
17,0,118.7618,32.046,19.0
18,0,118.8769,31.9655,75.67
19,0,118.9833,32.1217,27.0
20,0,118.7428,32.027,27.0
21,0,118.6342,32.0599,13.67
22,0,118.928,32.1085,19.0
23,0,118.831,31.9341,11.0
24,0,118.8514,31.9278,28.0
25,0,118.789,32.0467,18.09
26,0,118.7975,32.0165,42.5
27,0,118.8914,32.1647,7.0
28,0,118.9134,32.0984,14.67
29,0,118.8089,32.0394,10.8
30,0,118.841,32.1128,8.0
31,0,118.8051,32.0601,19.17
32,0,118.7405,31.9863,29.0
33,0,118.8443,31.9378,36.5
34,0,118.7926,32.0604,16.0
35,0,118.8215,31.9398,18.0
36,0,118.8194,32.1548,40.0
37,0,118.7626,31.9949,9.0
38,0,118.6744,31.9121,35.0
39,0,118.8478,32.1267,13.5
40,0,118.7391,32.0514,20.0
41,0,118.9395,32.1237,17.0
42,0,118.7219,32.1507,16.0
43,0,118.7472,32.0929,12.0
44,0,118.8998,31.9262,162.0
45,0,118.884,32.084,7.0
46,0,118.8042,31.9761,20.0
47,0,118.873,31.7792,44.0
48,0,118.7839,32.0882,9.33
49,0,118.613,32.0449,58.0
50,0,118.7793,31.9962,12.0
51,0,118.823,32.0763,8.0
52,0,118.8283,31.8754,27.0
53,0,118.737,32.1355,11.33
54,0,118.8829,32.1298,23.0
55,0,118.7967,31.9072,12.0
56,0,118.733,32.0025,11.88
57,0,118.7117,32.1698,87.0
58,0,118.8975,31.3298,40.0
59,0,118.9343,32.1011,26.0
60,0,118.7033,31.9483,8.0
61,0,118.7265,32.2126,17.0
62,0,118.7979,32.069,15.5
63,0,118.6504,32.0648,49.0
64,0,118.7789,32.051,8.0
65,0,118.8565,32.0365,17.33
66,0,118.8993,32.0937,7.0
67,0,118.629,32.0492,23.0
68,0,118.8446,32.344,85.5
69,0,118.8521,31.95,12.0
70,0,118.805,32.0905,8.5
71,0,118.74,32.0161,8.0
72,0,118.7755,32.006,24.5
73,0,118.7739,32.0841,8.0
74,0,118.7927,32.0824,10.0
75,0,118.9165,31.9104,23.0
76,0,118.8336,31.9022,22.5
77,0,118.7277,32.0258,25.4
78,0,118.9122,32.0848,11.0
79,0,118.7813,32.073,36.4
80,0,119.0508,31.6574,12.0
81,0,118.8276,31.9712,36.5
82,0,118.7482,32.0688,7.0
83,0,118.8714,32.0392,9.0
84,0,118.641,32.0723,12.33
85,0,118.8801,32.0215,56.33
86,0,118.7529,32.0519,9.0
87,0,118.7737,32.0393,28.5
88,0,118.7744,31.9818,24.44
89,0,118.8344,32.3361,28.0
90,0,118.7954,32.0282,29.0
91,0,118.8586,31.9394,15.5
92,0,118.9841,32.1337,69.0
93,0,118.7634,32.06,10.33
94,0,118.7612,32.0931,14.0
95,0,118.8158,32.0685,111.0
96,0,118.8013,32.0464,20.0
97,0,118.808,32.1094,17.0
98,0,119.0223,31.6643,26.0
99,0,118.7993,31.9382,19.25
100,0,118.818,32.0475,12.0
101,0,118.9154,32.1207,35.0
102,0,118.8349,31.9196,15.0
103,0,118.7495,32.035,19.0
