,hour,longitude,latitude,value
0,0,117.2019,34.2731,290
1,0,118.812,32.085,226
2,0,118.7891,32.0946,189
3,0,118.7874,32.0338,185
4,0,118.7881,32.08,178
5,0,118.8106,32.0836,176
6,0,118.7863,32.0524,173
7,0,118.7984,32.024,168
8,0,118.8111,32.042,163
9,0,118.5154,31.7146,163
10,0,118.7723,32.0133,161
11,0,118.7949,32.0069,157
12,0,118.8125,32.0334,157
13,0,118.7784,32.006,156
14,0,118.5184,31.7111,153
15,0,118.7931,32.0189,151
16,0,118.7532,32.1013,149
17,0,118.7998,32.0991,148
18,0,118.794,32.0949,148
19,0,118.7898,32.0751,148
20,0,118.7685,32.1021,148
21,0,118.7748,32.0758,148
22,0,118.8034,32.0511,148
23,0,118.7853,32.0358,146
24,0,118.7958,32.0065,144
25,0,118.8073,31.9844,143
26,0,118.7864,32.0672,142
27,0,118.8021,31.9965,142
28,0,118.731,32.1315,140
29,0,118.81,32.0374,139
30,0,118.3837,31.3686,138
31,0,118.7933,32.0398,138
32,0,118.8055,32.0223,136
33,0,118.814,32.0324,136
34,0,118.7923,32.0601,135
35,0,118.8109,31.9893,134
36,0,118.8192,31.9719,134
37,0,118.7839,32.0336,134
38,0,118.7765,32.0147,130
39,0,118.7917,32.0369,130
40,0,118.761,32.1096,130
41,0,118.7518,32.0962,129
42,0,118.7313,32.1251,129
43,0,121.4787,30.9228,128
44,0,118.8024,32.0526,128
45,0,118.7805,32.0872,127
46,0,118.7927,32.0729,127
47,0,118.7726,32.0844,126
48,0,118.7839,32.0717,124
49,0,118.8141,32.1142,124
50,0,118.8108,32.0458,123
51,0,118.8182,32.1073,123
52,0,118.7718,32.0929,122
53,0,118.8093,31.9825,122
54,0,118.773,32.0336,122
55,0,118.779,32.0368,119
56,0,118.7688,32.0511,119
57,0,118.7756,32.0225,119
58,0,118.7944,32.0874,118
59,0,118.7623,32.1129,118
60,0,118.7488,32.1251,118
61,0,118.8168,31.9829,116
62,0,118.8094,32.0549,115
63,0,118.7602,32.1124,115
64,0,118.7695,32.0741,115
65,0,118.7645,32.027,111
66,0,118.8163,32.1052,111
67,0,118.7562,32.0911,111
68,0,118.7872,32.0593,110
69,0,118.8038,31.9913,109
70,0,118.8314,32.093,109
71,0,118.8493,32.0957,109
72,0,118.7993,32.0938,108
73,0,118.5157,31.6996,102
74,0,118.7643,32.0986,102
75,0,118.7714,32.0719,102
76,0,118.8184,32.0986,102
77,0,119.1809,34.6037,102
78,0,118.8246,32.1174,101
79,0,118.8203,32.0853,101
80,0,118.8204,31.9559,100
81,0,118.7459,32.035,100
82,0,118.7985,32.0488,99
83,0,118.8475,32.1087,98
84,0,118.7786,32.0478,98
85,0,118.7952,32.1084,97
86,0,118.7579,32.0181,96
87,0,118.7431,31.9892,95
88,0,121.3652,31.2338,94
89,0,118.7749,32.0407,94
90,0,118.805,32.0377,94
91,0,118.7726,32.0063,94
92,0,118.8618,32.102,94
93,0,118.7544,31.9969,93
94,0,118.8497,32.0401,93
95,0,118.4959,31.6787,92
96,0,118.783,32.0062,92
97,0,118.8156,32.09,90
98,0,118.817,32.0741,90
99,0,118.8212,32.0332,90
100,0,118.7653,32.0003,90
101,0,118.8203,31.9724,90
102,0,118.7443,32.0358,90
103,0,118.8758,32.1011,89
104,0,118.8182,31.9611,89
105,0,118.7858,32.0089,88
106,0,118.8205,32.1138,88
107,0,118.7652,32.0607,87
108,0,118.823,32.0269,87
109,0,118.8539,31.9555,87
110,0,118.7588,32.0111,87
111,0,118.8421,32.131,87
112,0,118.8998,32.0567,86
113,0,118.8146,32.0617,86
114,0,118.8849,32.1005,86
115,0,118.8282,31.9581,86
116,0,117.8217,30.9487,85
117,0,118.8375,32.0468,84
118,0,118.8585,31.9458,83
119,0,118.7953,32.033,83
120,0,118.8007,32.0972,83
121,0,118.7508,32.0422,83
