,hour,longitude,latitude,value
0,0,118.711,31.6521,0.0
1,0,118.8121,31.8993,0.0
2,0,118.7291,32.0752,0.0
3,0,118.4684,32.0419,0.0
4,0,118.5868,31.8242,0.0
5,0,118.7808,32.0261,8.0
6,0,118.8216,31.9616,1.0
7,0,118.7557,32.054,7.0
8,0,119.9779,35.8729,0.0
9,0,118.6063,32.1231,0.0
10,0,118.7688,31.9063,0.0
11,0,118.8187,31.8391,0.0
12,0,118.784,31.9756,8.0
13,0,118.896,32.3972,0.0
14,0,118.8191,31.914,0.0
15,0,118.8088,32.1058,8.0
16,0,118.7814,31.7788,0.0
17,0,118.7408,32.0411,8.0
18,0,118.6632,31.9118,0.0
19,0,118.7193,31.6919,0.0
20,0,118.6156,31.8865,0.0
21,0,118.9127,32.3522,0.0
22,0,118.7885,31.9232,7.0
23,0,118.6559,32.0547,0.0
24,0,118.8894,32.079,7.0
25,0,118.8832,31.9358,7.0
26,0,118.7757,31.7148,0.0
27,0,118.5896,32.1154,0.0
28,0,118.8639,31.3589,0.0
29,0,118.525,31.759,0.0
30,0,118.4809,31.8653,0.0
31,0,118.6425,31.9186,0.0
32,0,118.788,31.7589,0.0
33,0,118.7845,31.9893,8.0
34,0,118.7121,32.0221,0.0
35,0,118.8242,31.7692,0.0
36,0,118.9101,32.0944,8.0
37,0,118.7294,32.0276,0.0
38,0,118.5212,32.0404,0.0
39,0,118.8162,31.9573,0.0
40,0,118.8245,31.9466,8.0
41,0,118.5716,31.7871,0.0
42,0,114.0915,30.6366,0.0
43,0,119.0035,31.394,0.0
44,0,113.9514,22.4963,-1.0
45,0,118.564,32.1052,0.0
46,0,118.6732,31.671,0.0
47,0,118.6352,32.0766,0.0
48,0,118.7824,31.9133,0.0
49,0,118.661,31.8896,0.0
50,0,118.7745,31.7313,0.0
51,0,118.816,31.9846,8.0
52,0,118.5846,31.8023,0.0
53,0,118.4586,31.8643,0.0
54,0,118.7515,32.026,8.0
55,0,118.5708,31.9927,0.0
56,0,118.6466,31.8771,0.0
57,0,118.6091,31.9888,0.0
58,0,118.9126,32.3684,0.0
59,0,118.4904,31.7299,0.0
60,0,118.782,32.0144,8.0
61,0,118.7635,32.0468,7.0
62,0,118.7944,32.0092,1.0
63,0,117.2113,34.2678,9.0
64,0,118.7776,32.0369,8.0
65,0,118.4912,31.8689,0.0
66,0,118.6197,32.0808,7.0
67,0,118.7289,31.9336,0.0
68,0,118.4995,31.8904,0.0
69,0,118.9249,32.1143,7.0
70,0,118.7506,32.0486,1.0
71,0,118.7795,32.0689,8.0
72,0,118.5795,31.8027,0.0
73,0,118.7862,31.7277,0.0
74,0,118.681,31.9398,0.0
75,0,118.79,32.0579,6.0
76,0,118.6649,31.9345,-3.0
77,0,118.7532,32.085,8.0
78,0,121.5967,31.2136,8.0
79,0,119.4899,32.1745,8.0
80,0,118.808,31.9232,8.0
81,0,118.7082,32.1174,7.0
82,0,118.5589,32.04,0.0
83,0,101.7734,36.6457,5.0
84,0,118.8224,32.0426,8.0
85,0,101.7695,36.6455,5.0
86,0,118.5213,31.9434,0.0
87,0,118.9734,31.3822,0.0
88,0,118.5127,31.6928,7.0
89,0,118.9379,32.4375,0.0
90,0,118.8172,31.9297,7.0
91,0,118.7419,31.6756,0.0
92,0,118.8606,31.929,8.0
93,0,118.7084,31.6597,0.0
94,0,121.3962,28.5905,0.0
95,0,118.5481,31.7647,0.0
96,0,117.8187,30.9466,7.0
97,0,118.5255,31.9381,0.0
98,0,118.9692,32.1106,7.0
99,0,118.7169,31.9626,0.0
100,0,118.8102,31.8899,0.0
101,0,118.5404,31.7609,0.0
102,0,119.1149,31.6417,0.0
103,0,118.7727,32.0583,8.0
104,0,118.8305,32.0246,7.0
105,0,118.6435,32.0893,0.0
106,0,118.6029,32.073,0.0
107,0,118.7101,31.8893,0.0
108,0,118.7956,32.0487,7.0
109,0,118.7548,31.9488,0.0
110,0,118.8144,32.0249,7.0
111,0,118.8714,31.9503,8.0
112,0,118.8513,31.9589,4.0
113,0,118.8039,31.8852,0.0
114,0,118.8953,31.8953,8.0
115,0,118.6606,31.8681,0.0
116,0,118.8199,31.8625,0.0
117,0,118.7771,31.9977,8.0
118,0,118.9248,31.356,0.0
119,0,118.7796,32.0112,0.0
120,0,118.8771,32.3843,0.0
121,0,118.5836,31.8155,0.0
122,0,118.9093,31.942,8.0
123,0,118.7625,31.9759,7.0
124,0,118.7957,31.9743,7.0
125,0,119.0449,32.03,-1.0
126,0,118.8369,32.3498,5.0
127,0,118.777,32.0599,7.0
128,0,118.829,32.033,7.0
129,0,118.8141,31.8281,0.0
130,0,118.8188,32.0486,8.0
131,0,118.6631,31.9274,8.0
132,0,118.5573,31.8019,0.0
133,0,118.42,31.3425,0.0
134,0,118.9172,32.0572,0.0
135,0,121.4818,30.9157,8.0
136,0,118.7481,32.0763,7.0
137,0,118.8389,32.3902,0.0
138,0,118.7689,31.8843,0.0
139,0,121.4804,30.9123,8.0
140,0,118.7605,31.9896,0.0
141,0,119.1467,33.5767,0.0
142,0,118.8227,31.8532,0.0
143,0,118.5556,31.7828,0.0
144,0,118.8057,31.7887,0.0
145,0,118.8281,31.8694,0.0
146,0,118.7998,31.9386,0.0
147,0,112.7617,37.7124,0.0
148,0,118.9163,31.8957,-1.0
149,0,118.9241,32.0978,2.0
150,0,118.744,32.0745,0.0
151,0,118.9571,31.368,0.0
152,0,117.0963,39.0898,0.0
153,0,118.6704,31.9094,-1.0
154,0,118.5894,32.0537,0.0
155,0,118.5779,31.9698,0.0
156,0,118.7823,32.0433,3.0
157,0,116.5025,39.6637,0.0
158,0,118.7449,32.0875,2.0
159,0,118.5255,31.6549,0.0
160,0,118.6885,31.9274,0.0
161,0,118.7618,31.9226,0.0
162,0,118.8169,31.766,0.0
163,0,118.7038,32.0176,0.0
164,0,118.6938,31.9875,0.0
165,0,118.8045,32.0528,4.0
166,0,118.8942,31.7402,6.0
167,0,118.6477,31.9192,0.0
168,0,118.8102,31.8222,0.0
169,0,118.7955,32.0596,7.0
170,0,118.5983,31.991,0.0
171,0,118.6221,31.8954,0.0
172,0,118.7977,32.0902,8.0
173,0,116.2679,39.8925,0.0
174,0,118.6891,31.6599,0.0
175,0,118.9031,32.0968,10.0
176,0,118.6646,31.9734,0.0
177,0,118.7999,31.8959,0.0
178,0,119.0266,31.6458,-1.0
179,0,118.6116,31.8677,0.0
180,0,118.6066,32.0247,0.0
181,0,118.673,32.0724,0.0
182,0,118.79,31.9861,8.0
183,0,118.7177,31.8838,0.0
184,0,118.7099,31.9556,0.0
185,0,118.4982,31.9119,0.0
186,0,118.5166,31.9215,0.0
187,0,118.8708,31.339,0.0
188,0,118.6384,32.0727,8.0
189,0,118.7616,32.0196,8.0
190,0,118.7651,31.9584,7.0
191,0,118.6164,32.0882,0.0
192,0,118.7591,31.9703,7.0
193,0,118.5492,31.7764,0.0
194,0,118.9518,32.1191,7.0
195,0,118.6075,31.9801,0.0
196,0,118.898,32.1424,0.0
197,0,118.7811,32.0689,4.0
198,0,119.4173,32.3784,0.0
199,0,118.7622,32.0843,8.0
200,0,119.4977,32.1698,8.0
201,0,118.7243,32.0413,0.0
202,0,118.8822,31.9413,7.0
203,0,118.7888,32.0518,6.0
204,0,118.7783,31.9727,0.0
205,0,118.8337,31.954,8.0
206,0,113.956,22.4923,0.0
207,0,118.7658,31.9569,7.0
208,0,117.2126,34.2729,9.0
209,0,118.7182,31.6375,0.0
210,0,118.6183,31.8507,0.0
211,0,118.8343,32.4195,0.0
212,0,118.6103,32.0074,0.0
213,0,118.7247,31.9675,0.0
214,0,118.7941,31.7784,0.0
215,0,118.5311,31.7425,0.0
216,0,118.9138,31.9387,8.0
217,0,118.4863,31.8791,0.0
218,0,118.802,31.9786,0.0
219,0,118.7184,31.9455,0.0
220,0,118.9135,32.1459,5.0
221,0,118.7293,31.9024,0.0
222,0,118.6542,31.9576,0.0
223,0,118.8168,31.9699,8.0
224,0,118.8062,31.9271,-2.0
225,0,118.8468,32.1466,7.0
226,0,118.7441,31.9428,0.0
227,0,118.6034,31.831,0.0
228,0,118.8217,32.0695,7.0
229,0,119.1478,31.6131,0.0
230,0,118.793,31.9951,0.0
231,0,119.0013,31.611,0.0
232,0,118.6225,32.0578,0.0
233,0,118.8859,31.3315,0.0
234,0,118.7196,31.6382,0.0
235,0,118.5482,31.7781,0.0
236,0,118.6962,31.901,0.0
237,0,118.9052,32.083,8.0
238,0,118.6443,32.1663,0.0
239,0,118.5119,31.8965,0.0
240,0,118.8127,31.689,0.0
241,0,118.6808,31.9533,0.0
242,0,121.5998,31.2056,8.0
243,0,118.7006,31.8696,0.0
244,0,118.7756,31.9565,0.0
245,0,118.8185,32.0494,8.0
246,0,118.7776,31.9066,7.0
247,0,118.8568,32.0018,7.0
248,0,118.5911,31.8207,0.0
249,0,118.6663,31.9393,0.0
250,0,118.8092,31.8494,0.0
251,0,118.7874,32.0895,8.0
252,0,118.7591,32.0172,0.0
253,0,118.9874,31.5968,0.0
254,0,118.7504,32.0241,1.0
255,0,118.9343,31.6241,0.0
256,0,118.815,31.9378,4.0
257,0,118.4913,31.9017,0.0
258,0,118.7729,32.0361,7.0
259,0,116.4067,39.9379,0.0
260,0,118.63,31.894,0.0
261,0,118.8059,32.0905,8.0
262,0,118.7295,32.001,8.0
263,0,119.4758,32.2128,7.0
264,0,118.8996,32.3498,0.0
265,0,118.7876,32.0528,6.0
266,0,118.7123,31.8697,0.0
267,0,118.7946,32.0284,8.0
268,0,118.5341,31.767,0.0
269,0,119.0342,31.6692,7.0
270,0,118.8151,31.9021,0.0
271,0,118.7667,31.9989,7.0
272,0,118.7141,32.0055,0.0
273,0,118.6525,32.1381,0.0
274,0,118.7874,32.0689,7.0
275,0,118.7609,31.9339,0.0
276,0,113.0687,28.2377,7.0
277,0,118.7972,32.0457,6.0
278,0,113.0602,28.2265,7.0
279,0,118.5359,31.7116,7.0
280,0,118.5083,31.7705,0.0
281,0,118.847,32.1208,8.0
282,0,118.8944,32.1586,7.0
283,0,118.6102,32.0763,0.0
284,0,118.548,31.6641,0.0
285,0,118.8074,32.0022,7.0
286,0,118.7586,31.9532,7.0
287,0,119.9276,32.4995,7.0
288,0,118.8684,32.3426,0.0
289,0,119.0774,33.5951,0.0
290,0,118.8063,31.8308,0.0
291,0,117.827,30.9464,7.0
292,0,118.6834,31.6446,0.0
293,0,118.887,32.0007,7.0
294,0,118.7864,32.0334,-1.0
295,0,116.9683,33.6494,0.0
296,0,118.8076,32.0426,8.0
297,0,118.6246,32.0222,0.0
298,0,118.6702,31.9545,0.0
299,0,119.0529,31.6503,6.0
300,0,118.6161,32.036,0.0
301,0,118.7195,31.8971,0.0
302,0,118.7178,31.9461,0.0
303,0,119.0176,31.6328,0.0
304,0,118.8644,32.369,0.0
305,0,118.5163,31.7188,0.0
306,0,118.7306,31.921,0.0
307,0,119.002,31.3953,0.0
308,0,118.6723,31.9078,-1.0
309,0,118.5394,31.7412,0.0
310,0,118.5955,31.6069,0.0
311,0,118.5675,32.121,0.0
312,0,118.6975,31.9545,0.0
313,0,118.8325,31.9214,7.0
314,0,118.8005,31.7335,0.0
315,0,118.5986,32.1488,0.0
316,0,118.6532,31.9185,0.0
317,0,121.602,31.1916,7.0
318,0,118.7843,31.9011,7.0
319,0,118.798,32.0233,1.0
320,0,118.7805,32.0783,8.0
321,0,118.5647,31.7958,0.0
322,0,118.7296,31.6623,0.0
323,0,118.6663,31.9234,0.0
324,0,118.7977,31.9355,7.0
325,0,118.7937,32.0266,9.0
326,0,118.7234,31.9729,1.0
327,0,118.7309,32.0045,8.0
328,0,118.903,32.4155,0.0
329,0,102.7292,25.0397,1.0
330,0,118.59,32.0429,0.0
331,0,118.8345,32.0468,7.0
332,0,118.9104,32.0991,8.0
333,0,118.7366,31.9285,0.0
334,0,118.5908,31.9715,0.0
335,0,118.96,32.4661,0.0
336,0,118.9234,32.0976,2.0
337,0,118.7954,31.9882,8.0
338,0,118.7732,31.9676,7.0
339,0,118.7788,32.0488,5.0
340,0,120.8909,30.0483,0.0
341,0,118.5286,32.096,0.0
342,0,118.6644,31.9439,0.0
343,0,118.6315,32.0605,0.0
344,0,118.7477,31.9898,8.0
345,0,118.663,31.9209,0.0
346,0,117.2177,36.6832,0.0
347,0,118.7387,31.9835,0.0
348,0,118.5395,31.7093,7.0
349,0,118.7842,32.0808,8.0
350,0,118.9052,32.0828,7.0
351,0,118.7192,32.018,7.0
352,0,118.8165,32.0556,8.0
353,0,116.732,39.5022,0.0
354,0,117.8186,30.9486,7.0
355,0,118.8064,31.8904,0.0
356,0,118.5974,31.8372,0.0
357,0,118.6518,31.9381,0.0
358,0,113.9529,22.4917,-1.0
359,0,118.8617,31.3523,0.0
360,0,116.3966,37.4228,0.0
361,0,118.7693,32.0972,8.0
362,0,118.7509,32.0098,8.0
363,0,118.8439,32.3436,7.0
364,0,118.817,32.0169,0.0
365,0,118.8173,31.8028,0.0
366,0,118.9263,31.3366,0.0
367,0,118.6517,31.9337,0.0
368,0,118.8252,31.9854,0.0
369,0,118.9497,31.3463,0.0
370,0,118.9929,31.3857,0.0
371,0,118.8248,31.9086,0.0
372,0,118.7789,32.0547,1.0
373,0,118.7492,32.057,0.0
374,0,118.4984,31.6808,0.0
375,0,118.7093,32.0405,0.0
376,0,118.8906,32.0937,8.0
377,0,118.568,32.1449,0.0
378,0,118.6226,31.8996,0.0
379,0,118.9047,31.3442,0.0
380,0,118.6513,31.9112,0.0
381,0,118.839,32.3501,-1.0
382,0,118.7913,31.9157,0.0
383,0,118.8073,32.0655,8.0
384,0,119.1288,31.6324,0.0
385,0,118.7845,31.9455,7.0
386,0,118.5741,31.9597,0.0
387,0,118.7715,32.0213,9.0
388,0,118.7644,31.918,0.0
389,0,118.7896,32.0194,8.0
390,0,118.9325,31.3505,0.0
391,0,118.8472,31.9614,7.0
392,0,118.9641,31.626,0.0
393,0,118.9996,31.5826,0.0
394,0,116.3822,39.8741,1.0
395,0,118.7877,32.037,4.0
396,0,118.6206,32.059,7.0
397,0,118.8057,32.0939,8.0
398,0,118.7642,32.0273,5.0
399,0,118.7975,31.8702,0.0
400,0,118.7887,32.0755,0.0
401,0,118.8948,32.0797,7.0
402,0,119.4728,32.2128,7.0
403,0,118.7279,31.9689,0.0
404,0,118.7851,31.997,8.0
405,0,118.6932,31.8698,0.0
406,0,118.6082,31.8731,0.0
407,0,118.971,31.3734,0.0
408,0,118.6825,31.9461,0.0
409,0,118.8165,31.8741,0.0
410,0,118.8143,31.9492,7.0
411,0,118.7946,32.0699,6.0
412,0,118.7871,31.8798,0.0
413,0,118.699,31.9455,0.0
414,0,118.4657,31.8757,0.0
415,0,118.864,32.3655,0.0
416,0,118.8514,31.9374,3.0
417,0,118.6443,32.0763,8.0
418,0,118.642,31.8669,0.0
419,0,118.8746,32.1506,7.0
420,0,118.7841,31.9587,1.0
421,0,106.4944,29.5389,0.0
422,0,121.4547,30.9568,7.0
423,0,118.7201,31.9609,0.0
424,0,118.6132,31.8525,0.0
425,0,118.9493,32.1094,7.0
426,0,118.6765,33.7284,0.0
427,0,118.9032,32.0576,-1.0
428,0,120.9153,30.0279,0.0
429,0,118.7942,31.9032,0.0
430,0,118.7165,32.036,0.0
431,0,118.8231,32.0438,8.0
432,0,117.3919,31.9404,0.0
433,0,118.6976,31.8797,0.0
