,hour,longitude,latitude,value
0,0,118.8826,32.1151,8.0
1,0,118.7514,32.0935,8.0
2,0,118.7927,31.9156,-1.0
3,0,118.9125,32.0538,8.0
4,0,119.0034,32.0678,0.0
5,0,118.8723,31.9115,0.0
6,0,118.9469,32.1097,0.0
7,0,119.9771,35.8761,8.0
8,0,118.7911,31.9942,6.0
9,0,108.3251,22.7805,4.0
10,0,118.9218,32.0462,0.0
11,0,118.4267,31.9803,0.0
12,0,118.854,31.947,1.0
13,0,118.8323,32.0239,-1.0
14,0,118.7478,32.4551,0.0
15,0,118.8192,31.9354,8.0
16,0,116.2738,39.8929,-1.0
17,0,119.9748,30.5393,0.0
18,0,118.8135,32.0445,5.0
19,0,118.8556,31.9335,8.0
20,0,118.8824,32.3284,0.0
21,0,119.5986,32.0104,-1.0
22,0,118.9234,31.9562,0.0
23,0,118.955,32.1479,3.0
24,0,118.7674,32.0929,8.0
25,0,119.0151,32.1615,0.0
26,0,118.8242,32.1167,8.0
27,0,118.7843,31.9457,8.0
28,0,118.8481,31.9007,0.0
29,0,118.8741,32.1632,0.0
30,0,118.7603,32.0506,0.0
31,0,118.9335,32.1073,8.0
32,0,118.8547,32.059,0.0
33,0,118.9931,32.12,0.0
34,0,118.8919,32.1364,8.0
35,0,119.0299,32.2709,0.0
36,0,118.6046,24.8053,9.0
37,0,118.931,32.1332,0.0
38,0,119.0254,31.7572,0.0
39,0,118.7567,32.4121,0.0
40,0,118.7912,32.1003,8.0
41,0,118.8957,32.0561,8.0
42,0,118.7714,32.0576,8.0
43,0,118.7886,32.069,3.0
44,0,119.1669,32.2963,0.0
45,0,120.0437,32.1747,0.0
46,0,118.4884,31.728,8.0
47,0,118.8157,32.1144,7.0
48,0,118.9566,32.1923,0.0
49,0,118.7342,32.0599,-2.0
50,0,108.32,22.7833,4.0
51,0,118.7988,31.993,8.0
52,0,118.9469,32.1574,0.0
53,0,121.597,31.2098,8.0
54,0,121.3899,28.6,0.0
55,0,118.8864,31.942,8.0
56,0,118.827,32.1581,-2.0
57,0,118.924,32.1431,0.0
58,0,118.8152,32.0348,0.0
59,0,118.7745,32.0574,2.0
60,0,118.9656,32.1101,0.0
61,0,118.7369,32.457,0.0
62,0,118.7561,31.9686,-1.0
63,0,118.7989,32.0653,8.0
64,0,118.7995,32.0634,8.0
65,0,114.2307,22.7141,0.0
66,0,118.7678,32.0749,0.0
67,0,118.861,32.1272,0.0
68,0,118.903,31.9969,0.0
69,0,118.8298,31.9028,0.0
70,0,118.8463,32.1902,0.0
71,0,119.0262,31.9513,0.0
72,0,118.9011,32.088,10.0
73,0,118.821,32.0308,8.0
74,0,121.2239,31.1265,8.0
75,0,118.8862,32.0996,0.0
76,0,119.043,32.3244,0.0
77,0,119.008,31.6887,0.0
78,0,118.928,32.2608,0.0
79,0,121.6056,31.2072,8.0
80,0,114.9361,27.8454,0.0
81,0,118.8356,32.1449,0.0
82,0,118.8703,32.0184,0.0
83,0,118.9239,32.1293,0.0
