,hour,longitude,latitude,value
0,0,118.7919,31.9493,4
1,0,118.8891,32.1712,5
2,0,118.7578,32.0645,13
3,0,118.7871,32.0964,9
4,0,118.6572,31.9266,8
5,0,118.8498,31.9701,6
6,0,118.7896,32.1139,6
7,0,118.8484,32.1192,9
8,0,118.7562,32.0188,5
9,0,118.8276,31.9593,56
10,0,118.7315,32.0043,44
11,0,118.9311,32.1013,33
12,0,118.7355,31.9773,4
13,0,118.8911,32.1619,10
14,0,118.7737,32.0393,35
15,0,118.7854,32.0465,609
16,0,118.835,32.0259,10
17,0,118.8808,31.9646,23
18,0,118.8035,32.0174,22
19,0,118.7847,32.0699,94
20,0,118.7571,32.082,8
21,0,118.9009,31.9257,30
22,0,118.8262,31.9395,39
23,0,118.7415,32.0169,21
24,0,118.8347,32.3407,8
25,0,118.9464,31.9421,4
26,0,118.7814,32.0141,12
27,0,118.8586,31.9526,25
28,0,118.8722,32.0991,6
29,0,118.7955,32.0696,26
30,0,118.8871,32.0021,6
31,0,118.7143,32.1136,6
32,0,119.0147,31.6998,10
33,0,118.724,31.9969,12
34,0,118.742,31.9673,6
35,0,118.7667,32.0243,13
36,0,118.8444,32.3715,5
37,0,118.6932,32.114,5
38,0,118.8236,31.9509,10
39,0,118.8551,31.9288,12
40,0,118.8499,31.9431,10
41,0,118.7843,31.983,21
42,0,118.7191,32.1559,10
43,0,118.7976,31.9291,8
44,0,118.816,32.067,10
45,0,118.7573,31.9693,9
46,0,118.8871,31.9488,6
47,0,118.8303,32.0654,5
48,0,118.8151,32.0066,12
49,0,118.8228,31.9732,9
50,0,118.8251,32.0293,4
51,0,118.7456,32.0639,12
52,0,118.7403,31.986,9
53,0,118.831,32.0876,6
54,0,118.8424,31.9242,14
55,0,118.7541,32.0466,13
56,0,118.7056,32.1187,4
57,0,118.7892,32.0322,38
58,0,118.8492,32.3456,8
59,0,119.0017,32.1413,5
60,0,118.7808,31.8754,5
61,0,118.8293,32.3555,4
62,0,118.7834,32.0559,139
63,0,118.865,32.3396,5
64,0,118.7796,32.1075,5
65,0,118.6406,32.0934,14
66,0,118.8994,32.0944,71
67,0,118.7774,31.9018,5
68,0,118.7912,31.9986,12
69,0,118.7299,32.1411,10
70,0,118.85,31.9174,4
71,0,118.975,31.939,9
72,0,118.8704,31.9508,27
73,0,118.9579,32.0679,4
74,0,118.8098,32.0322,25
75,0,118.8147,32.325,13
76,0,118.8705,31.9391,5
77,0,118.6307,32.0756,6
78,0,118.8095,31.9433,23
79,0,118.9436,32.1025,12
80,0,118.9409,32.1257,6
81,0,118.9465,32.139,5
82,0,118.6347,32.064,42
83,0,118.826,32.057,10
84,0,118.8405,32.0181,5
85,0,118.7439,31.9957,27
86,0,118.776,32.0007,8
87,0,118.8578,32.0425,10
88,0,118.7926,32.0604,54
89,0,118.8918,32.1245,6
90,0,118.8869,32.1351,5
91,0,118.8786,31.7401,12
