,hour,longitude,latitude,value
0,0,118.8993,32.0937,58
1,0,119.0508,31.6574,4
2,0,119.0079,31.6912,27
3,0,118.7336,32.1554,9
4,0,118.8344,32.3361,9
5,0,118.9122,32.0848,4
6,0,118.7737,32.0393,27
7,0,118.8998,31.9262,4
8,0,118.805,32.0905,10
9,0,118.7926,32.0604,42
10,0,118.7793,31.9962,5
11,0,118.6442,32.0553,4
12,0,118.8714,32.0392,4
13,0,118.6342,32.0599,14
14,0,118.8555,32.3602,5
15,0,118.7705,32.0143,4
16,0,118.7195,32.0049,4
17,0,118.7405,31.9863,5
18,0,118.7618,32.046,5
19,0,118.8975,31.3298,5
20,0,118.613,32.0449,6
21,0,118.7789,32.051,10
22,0,118.9165,31.9104,13
23,0,118.9841,32.1337,6
24,0,119.0694,31.6689,5
25,0,118.8443,31.9378,10
26,0,118.7744,31.9818,39
27,0,118.8423,32.0458,4
28,0,118.8829,32.1298,13
29,0,118.7592,32.1032,9
30,0,118.7902,31.9149,5
31,0,118.7805,32.0605,5
32,0,118.7975,32.0165,22
33,0,118.7472,32.0929,13
34,0,118.8202,32.1012,6
35,0,118.9072,31.9349,4
36,0,118.7575,31.9795,5
37,0,118.7059,32.1183,5
38,0,118.7755,32.006,8
39,0,119.0223,31.6643,6
40,0,118.9395,32.1237,4
41,0,118.7482,32.0688,6
42,0,118.8779,31.7395,6
43,0,118.7634,32.06,13
44,0,118.841,32.1128,9
45,0,118.8157,31.9628,6
46,0,119.0022,32.1394,4
47,0,118.8607,31.9567,13
48,0,118.818,31.8923,4
49,0,118.9154,32.1207,6
50,0,118.8521,31.95,6
51,0,118.7813,32.073,29
52,0,118.641,32.0723,17
53,0,118.6744,31.9121,4
54,0,118.737,32.1355,26
55,0,118.8051,32.0601,30
56,0,118.9134,32.0984,16
57,0,118.8914,32.1647,5
58,0,118.8042,31.9761,16
59,0,118.8514,31.9278,6
60,0,118.7993,31.9382,16
61,0,119.0777,31.6771,12
62,0,118.7459,32.1634,4
63,0,118.8439,32.1478,4
64,0,118.733,32.0025,35
65,0,118.7529,32.0519,5
66,0,118.808,32.1094,5
67,0,118.74,32.0161,5
68,0,118.8565,32.0365,12
69,0,118.7967,31.9072,5
70,0,118.7117,32.1698,6
71,0,118.8276,31.9712,9
72,0,118.8336,31.9022,9
73,0,118.8838,31.9454,6
74,0,118.879,32.1596,8
