,hour,longitude,latitude,value
0,0,118.7667,32.0243,66.0
1,0,118.741,32.0376,85.0
2,0,118.8035,32.0174,81.0
3,0,118.8119,32.0512,35.0
4,0,118.9274,32.121,90.0
5,0,118.8869,32.1351,10.0
6,0,118.8499,31.9431,70.0
7,0,118.8871,32.0021,42.0
8,0,118.9252,31.9019,18.0
9,0,118.8151,32.0066,14.0
10,0,118.7774,31.9018,61.0
11,0,118.7892,32.0322,52.0
12,0,118.7272,32.0255,23.0
13,0,118.9576,32.1192,10.0
14,0,118.6406,32.0934,14.0
15,0,118.7737,31.9781,66.0
16,0,118.8031,32.0927,42.0
17,0,118.6481,32.077,80.0
18,0,118.7056,32.1187,50.0
19,0,118.7571,32.082,15.0
20,0,118.6456,32.0631,10.0
21,0,118.8586,31.9526,98.0
22,0,118.7578,32.0645,73.0
23,0,118.796,31.9856,13.0
24,0,118.6347,32.064,67.0
25,0,118.7834,32.0559,150.0
26,0,118.8578,32.0425,44.0
27,0,119.0017,32.1413,11.0
28,0,118.8947,32.0504,19.0
29,0,118.7683,32.0846,140.0
30,0,118.7493,32.0972,86.0
31,0,118.7796,32.1075,14.0
32,0,118.8918,32.1245,31.0
33,0,118.85,31.9174,56.0
34,0,118.724,31.9969,19.0
35,0,118.7439,31.9957,65.0
36,0,118.8098,32.0322,49.0
37,0,118.7415,32.0169,21.0
38,0,118.8347,32.3407,6.0
39,0,118.7737,32.0393,23.0
40,0,118.7926,32.0604,34.0
41,0,118.8228,31.9732,32.0
42,0,118.7541,32.0466,51.0
43,0,118.8303,32.0654,24.0
44,0,118.8911,32.1619,46.0
45,0,118.8484,32.1192,10.0
46,0,118.7847,32.0699,112.0
47,0,118.9311,32.1013,10.0
48,0,118.8361,31.9149,10.0
49,0,118.8046,31.9753,16.0
50,0,118.7854,32.0465,779.0
51,0,118.8994,32.0944,395.0
52,0,118.7355,31.9773,20.0
53,0,118.8236,31.9509,37.0
54,0,118.9009,31.9257,77.0
55,0,118.7912,31.9986,43.0
56,0,118.7993,31.9384,136.0
57,0,118.8818,32.0493,11.0
58,0,118.8262,31.9395,134.0
59,0,118.7456,32.0639,70.0
60,0,118.7299,32.1411,31.0
61,0,118.7955,32.0696,25.0
62,0,118.8237,32.018,93.0
63,0,118.8667,32.1198,32.0
64,0,118.7919,31.9493,6.0
65,0,118.865,32.3396,8.0
66,0,118.6307,32.0756,9.0
67,0,118.7871,32.0964,40.0
68,0,118.8095,31.9433,24.0
69,0,118.7562,32.0188,21.0
70,0,118.831,32.0876,57.0
71,0,118.7609,32.0928,24.0
72,0,118.7976,31.9291,20.0
73,0,118.9204,32.0979,71.0
74,0,118.9103,32.103,67.0
75,0,118.8543,32.359,6.0
76,0,118.7792,32.0831,25.0
77,0,118.8017,32.0482,403.0
78,0,118.8276,31.9593,9.0
79,0,118.7315,32.0043,226.0
