,hour,longitude,latitude,value
0,0,118.741,32.0376,29.25
1,0,118.9465,32.139,8.0
2,0,118.8891,32.1712,118.0
3,0,118.7808,31.8754,39.0
4,0,118.9436,32.1025,27.5
5,0,118.7912,31.9986,9.5
6,0,118.8818,32.0493,25.0
7,0,118.8119,32.0512,18.0
8,0,118.8918,32.1245,9.0
9,0,118.7796,32.1075,18.0
10,0,118.7737,32.0393,82.0
11,0,118.7667,32.0243,21.0
12,0,118.8046,31.9753,13.0
13,0,118.6743,31.9123,16.0
14,0,118.6406,32.0934,110.0
15,0,118.9009,31.9257,36.2
16,0,118.831,32.0876,9.0
17,0,118.6932,32.114,78.0
18,0,118.8262,31.9395,27.8
19,0,118.7573,31.9693,9.0
20,0,118.85,31.9174,35.0
21,0,118.835,32.0259,18.0
22,0,118.9204,32.0979,7.67
23,0,118.6456,32.0631,23.0
24,0,118.9311,32.1013,25.67
25,0,118.9252,31.9019,18.0
26,0,118.6276,32.049,58.0
27,0,118.9103,32.103,10.67
28,0,118.8424,31.9242,18.0
29,0,118.9274,32.121,7.5
30,0,118.8444,32.3715,39.0
31,0,118.7355,31.9773,124.0
32,0,118.7609,32.0928,11.0
33,0,118.8786,31.7401,7.0
34,0,118.7792,32.0831,16.0
35,0,118.8871,32.0021,41.0
36,0,118.7892,32.0322,70.0
37,0,118.8251,32.0293,71.0
38,0,118.7737,31.9781,29.0
39,0,118.7854,32.0465,46.63
40,0,118.8994,32.0944,6.71
41,0,118.6307,32.0756,31.0
42,0,118.8492,32.3456,16.0
43,0,118.8499,31.9431,33.5
44,0,118.8551,31.9288,33.0
45,0,118.7774,31.9018,27.0
46,0,118.8911,32.1619,18.0
47,0,118.7562,32.0188,51.0
48,0,118.8361,31.9149,18.0
49,0,118.7904,32.0814,9.0
50,0,118.8498,31.9701,53.0
51,0,118.8147,32.325,30.0
52,0,118.865,32.3396,15.0
53,0,118.7955,32.0696,17.0
54,0,118.7843,31.983,17.5
55,0,118.7541,32.0466,18.0
56,0,118.8386,31.9695,21.0
57,0,118.7439,31.9957,25.0
58,0,118.6481,32.077,13.33
59,0,118.9579,32.0679,28.0
60,0,118.8347,32.3407,12.5
61,0,118.8303,32.0654,28.0
62,0,118.7814,32.0141,77.33
63,0,118.8667,32.1198,11.0
64,0,118.8586,31.9526,12.8
65,0,118.7578,32.0645,56.33
66,0,118.8484,32.1192,16.5
67,0,118.8031,32.0927,9.0
68,0,118.8543,32.359,13.0
69,0,118.7571,32.082,20.0
70,0,118.879,32.1596,10.0
71,0,118.6347,32.064,15.33
72,0,118.5932,32.1197,45.0
73,0,118.8095,31.9433,24.33
74,0,118.776,32.0007,23.0
75,0,118.7976,31.9291,46.5
76,0,118.8704,31.9508,74.67
77,0,118.8372,31.898,30.0
78,0,118.7299,32.1411,14.5
79,0,118.6572,31.9266,35.0
80,0,118.7847,32.0699,54.78
81,0,118.796,31.9856,19.0
82,0,118.8228,31.9732,10.5
83,0,118.7683,32.0846,20.4
84,0,118.8236,31.9509,54.0
85,0,118.8705,31.9391,7.0
86,0,118.7493,32.0972,21.0
87,0,118.8722,32.0991,14.0
88,0,118.724,31.9969,26.0
89,0,118.7926,32.0604,13.0
90,0,118.7272,32.0255,33.5
91,0,118.8151,32.0066,16.0
92,0,118.9409,32.1257,10.0
93,0,118.7056,32.1187,35.0
94,0,118.8157,31.9043,29.0
95,0,118.826,32.057,136.0
96,0,118.7415,32.0169,23.5
97,0,118.7896,32.1139,96.0
98,0,118.8017,32.0482,57.62
99,0,118.8947,32.0504,24.5
100,0,118.7834,32.0559,76.25
101,0,118.8869,32.1351,26.0
102,0,118.8578,32.0425,7.5
103,0,118.8367,31.9479,23.0
104,0,118.9576,32.1192,20.0
105,0,118.8405,32.0181,28.0
106,0,118.7315,32.0043,16.3
107,0,119.0017,32.1413,13.0
108,0,118.7871,32.0964,15.0
109,0,118.7191,32.1559,19.0
110,0,118.816,32.067,28.0
111,0,118.8808,31.9646,101.0
112,0,118.7403,31.986,23.0
113,0,118.7993,31.9384,25.5
