,hour,longitude,latitude,value
0,0,118.7782,32.098,6
1,0,118.6273,32.0655,4
2,0,118.8755,31.9444,8
3,0,118.6389,32.0679,30
4,0,118.807,31.9757,17
5,0,118.787,32.0427,51
6,0,118.7397,32.0126,6
7,0,118.7916,32.0783,4
8,0,118.7522,31.9686,6
9,0,118.9278,32.1214,4
10,0,118.7246,32.0137,14
11,0,118.8873,32.1016,10
12,0,118.7477,32.065,16
13,0,118.8858,31.9582,4
14,0,118.8175,31.9426,10
15,0,118.8798,32.0161,4
16,0,118.8155,32.0153,25
17,0,118.8367,32.0253,4
18,0,118.7441,31.9958,9
19,0,118.7776,31.9826,8
20,0,118.7783,32.0724,27
21,0,118.6307,32.0756,5
22,0,118.8561,31.9571,6
23,0,118.6742,31.9122,6
24,0,118.8397,31.8982,6
25,0,118.7692,32.0872,17
26,0,118.7835,32.0562,44
27,0,119.0238,32.1286,6
28,0,118.8071,32.0892,8
29,0,118.8675,32.0993,5
30,0,118.824,32.0421,6
31,0,118.9444,32.0752,5
32,0,118.9274,32.1081,17
33,0,118.6154,32.0907,5
34,0,118.8007,31.9397,17
35,0,118.8491,32.3465,5
36,0,118.8041,32.0353,25
37,0,118.9137,32.1208,5
38,0,118.7445,32.0356,9
39,0,118.7926,31.9843,5
40,0,118.7399,32.0853,4
41,0,118.8739,32.3132,4
42,0,118.8278,31.9377,5
43,0,118.7116,32.157,8
44,0,118.925,31.94,8
45,0,118.8483,31.9468,6
46,0,118.7639,32.0486,8
47,0,118.793,31.949,6
48,0,118.9063,32.1325,10
49,0,118.7983,32.0593,5
50,0,118.8666,32.1199,5
51,0,118.8789,32.1596,4
52,0,118.7425,32.0516,8
53,0,118.7669,31.9664,6
54,0,118.774,32.0516,10
55,0,118.7887,31.9595,6
56,0,118.7224,31.9818,6
57,0,118.7318,32.0034,34
58,0,118.8998,32.0941,109
59,0,118.7715,32.0368,21
60,0,118.7629,32.2342,6
61,0,118.8572,31.9386,8
62,0,118.7728,32.0276,8
63,0,118.8158,31.9321,5
64,0,118.7946,32.0023,6
65,0,118.7575,31.9827,8
66,0,118.7841,32.0892,5
67,0,118.6361,32.0586,10
68,0,118.7319,32.0441,4
69,0,118.592,32.1203,6
70,0,118.8739,31.7783,5
71,0,118.7129,32.1822,9
72,0,118.6331,31.9428,5
73,0,118.8491,32.0397,4
74,0,118.8049,32.0047,10
75,0,118.7712,32.1058,14
76,0,118.7981,32.0441,27
77,0,118.9679,32.1153,10
78,0,118.8321,32.015,6
79,0,118.7604,31.9488,8
80,0,118.9124,32.0545,12
81,0,118.8746,32.1116,4
82,0,118.7708,32.1182,52
83,0,118.8218,31.9543,43
84,0,118.8035,32.111,4
85,0,118.8216,32.1326,14
86,0,118.7806,32.0126,6
87,0,118.7925,32.031,14
88,0,118.7399,31.9668,6
89,0,118.9089,31.9212,5
90,0,118.7904,32.0687,34
91,0,118.7743,31.9921,5
92,0,118.8003,32.019,6
93,0,118.7525,32.0567,5
94,0,118.9352,32.1003,21
95,0,118.8304,32.0784,4
96,0,118.8164,32.0672,18
97,0,118.7461,32.1467,4
98,1,118.8426,32.1068,6
99,1,118.7704,32.0152,8
100,1,118.7514,31.9653,5
101,1,118.8938,32.0904,26
102,1,118.9659,32.1147,5
103,1,118.7708,32.0021,5
104,1,118.7792,32.0707,13
105,1,118.8175,31.9425,8
106,1,118.7612,32.0931,9
107,1,118.7244,32.1677,14
108,1,118.6189,32.0623,5
109,1,118.778,32.0966,6
110,1,118.792,32.0461,31
111,1,118.7655,32.0442,6
112,1,118.9148,32.1201,5
113,1,118.742,31.9878,8
114,1,118.7448,32.0439,14
115,1,118.8421,31.9203,6
116,1,118.7969,31.9905,10
117,1,118.8838,31.7384,13
118,1,118.8101,32.0067,5
119,1,118.7051,32.0145,13
120,1,118.7567,32.0241,8
121,1,118.8554,31.9287,9
122,1,118.639,32.0571,17
123,1,118.8873,32.1238,6
124,1,118.577,32.142,6
125,1,118.816,32.067,18
126,1,118.8049,31.9794,6
127,1,118.8876,31.9537,12
128,1,118.894,32.135,9
129,1,118.7584,32.061,5
130,1,118.8177,32.1132,8
131,1,118.5924,32.1205,26
132,1,118.9477,32.1228,4
133,1,118.749,32.2392,5
134,1,118.8939,32.1617,6
135,1,118.7909,32.0941,4
136,1,118.5171,31.9568,10
137,1,118.729,32.14,6
138,1,118.7878,32.0176,13
139,1,118.9019,32.0638,5
140,1,118.8595,32.3522,4
141,1,118.8295,31.8668,6
142,1,118.7405,32.0186,6
143,1,118.8253,31.9666,13
144,1,118.8084,32.0389,10
145,1,118.8588,31.9698,9
146,1,118.8672,31.9428,4
147,1,118.7709,32.0875,4
148,1,118.8207,32.0754,4
149,1,118.7533,32.1457,5
150,1,118.7802,32.0403,9
151,1,118.8418,31.9563,5
152,1,118.7898,32.0779,18
153,1,118.9146,32.1042,9
154,1,118.8768,32.1592,4
155,1,118.9342,32.0578,4
156,1,118.7266,31.9966,10
157,1,118.7645,32.1019,5
158,1,118.8208,32.0459,5
159,1,118.6367,32.0689,22
160,1,118.7787,32.0603,8
161,1,118.7151,32.0065,4
162,1,118.7908,32.0636,5
163,1,118.7914,32.0273,14
164,1,118.7752,31.9848,17
165,1,118.743,32.0619,5
166,1,118.8064,31.9354,6
167,1,118.7304,32.0094,17
168,1,118.8474,32.0446,10
