,hour,longitude,latitude,value
0,0,118.6418,32.0709,21.33
1,0,118.8802,32.0167,36.0
2,0,118.9288,32.108,11.0
3,0,118.8428,31.8934,6.0
4,0,118.8463,31.9369,36.0
5,0,118.7805,31.9872,18.0
6,0,118.7348,32.1586,141.0
7,0,118.7623,32.25,14.0
8,0,118.828,32.134,50.0
9,0,118.8697,32.0255,37.0
10,0,118.7386,32.0156,8.0
11,0,118.7737,32.0458,9.0
12,0,118.7628,32.035,11.33
13,0,118.7378,32.0576,15.0
14,0,118.9067,32.1032,4.0
15,0,118.6289,32.0733,12.5
16,0,118.8078,32.0538,10.0
17,0,118.7419,32.0382,21.5
18,0,118.7993,31.9383,26.17
19,0,118.7956,32.0238,10.0
20,0,118.744,31.996,23.67
21,0,118.7446,32.0275,15.0
22,0,118.8493,32.346,8.5
23,0,118.7638,31.9679,9.0
24,0,118.7949,31.9754,30.0
25,0,118.8908,32.1618,38.0
26,0,118.7915,32.0622,29.0
27,0,118.7873,32.0424,20.4
28,0,118.8956,32.1336,11.0
29,0,118.6404,32.0615,9.0
30,0,118.8562,31.9573,9.0
31,0,118.779,32.0735,9.0
32,0,118.7893,32.0318,18.0
33,0,118.8902,32.098,67.0
34,0,118.629,32.0512,10.0
35,0,118.8409,32.1107,8.0
36,0,118.7525,32.0444,22.67
37,0,118.8989,32.0903,8.68
38,0,119.0508,31.6574,53.0
39,0,118.8841,32.0028,29.0
40,0,118.7332,32.0062,8.67
41,0,118.7598,32.0248,12.0
42,0,118.774,32.0843,21.67
43,0,118.9108,32.0902,25.0
44,0,118.8167,31.9317,19.0
45,0,118.8036,31.993,8.0
46,0,118.7102,32.1187,9.0
47,0,118.8183,31.9777,16.0
48,0,118.7854,31.949,19.0
49,0,118.8365,32.085,7.0
50,0,118.7749,32.1079,11.0
51,0,118.7254,31.9858,8.0
52,0,118.751,31.9859,35.5
53,0,118.7808,32.0617,44.0
54,0,118.8882,32.1522,31.0
55,0,118.9015,32.0576,9.0
56,0,118.7933,32.0517,20.89
57,0,118.8209,31.9507,8.0
58,0,118.8038,32.042,18.67
59,0,118.7633,31.9808,7.5
60,1,119.0315,31.6426,41.0
61,1,118.7505,32.0379,14.0
62,1,118.8837,32.0811,38.0
63,1,118.8693,32.0265,40.5
64,1,118.8164,31.9128,36.0
65,1,118.6196,32.0613,11.0
66,1,118.8542,31.9567,9.0
67,1,118.7409,32.0169,8.0
68,1,118.7329,32.0038,7.0
69,1,118.7305,31.9872,10.0
70,1,118.9035,32.1297,7.0
71,1,118.9899,32.1375,39.0
72,1,118.7666,32.1177,66.0
73,1,118.7698,31.9828,23.0
74,1,118.7652,32.029,24.5
75,1,118.7621,32.0657,28.0
76,1,118.7428,32.0602,34.0
77,1,118.7888,31.9772,17.0
78,1,118.8459,32.126,22.5
79,1,118.786,32.0563,6.0
80,1,118.7862,32.0232,8.67
81,1,118.8436,31.9159,12.0
82,1,118.9223,32.1008,9.33
83,1,118.8437,31.9447,40.0
84,1,118.8859,31.9458,18.67
85,1,118.7215,31.9802,15.0
86,1,118.8109,32.1058,12.0
87,1,118.8595,32.3523,8.0
88,1,118.909,32.0918,18.0
89,1,118.8538,32.0347,8.0
90,1,118.7901,32.0445,15.67
91,1,118.9326,32.0974,26.0
92,1,118.9188,31.9165,21.0
93,1,118.892,31.7481,11.0
94,1,118.8023,32.0523,14.0
95,1,118.8348,32.0244,8.0
96,2,118.8528,31.9353,7.0
97,2,118.765,32.0929,8.0
98,2,118.7724,32.0614,37.0
99,2,118.9018,32.137,20.0
100,2,118.7463,32.0627,14.5
101,2,118.8931,31.96,4.0
102,2,118.7724,31.9846,8.0
103,2,118.9073,32.0565,80.0
104,2,118.7459,32.0761,17.0
105,2,118.7999,32.0415,11.5
106,2,118.8222,32.1121,13.0
107,2,118.8931,32.0902,8.0
108,2,118.7768,32.0259,9.0
109,2,118.7485,32.0883,23.0
110,2,118.802,32.0207,9.0
111,2,118.8035,32.0918,7.0
112,2,118.788,32.0507,14.33
113,2,118.7891,32.0315,10.0
114,2,118.8096,31.9409,29.0
115,2,118.8898,31.9916,36.0
116,2,118.8255,31.9677,7.67
117,3,118.8459,32.126,51.0
118,3,118.7548,32.1455,40.0
119,3,118.8992,32.0928,31.75
120,3,118.771,32.2384,38.0
121,3,118.7814,32.044,7.0
122,3,118.7446,32.1524,25.0
123,3,118.7535,32.0278,10.0
124,3,118.8684,32.0105,28.0
125,3,118.6316,32.0632,8.0
126,3,118.7421,32.0399,8.0
127,3,118.7889,32.0563,9.0
128,3,118.7762,32.0765,9.0
129,3,118.8573,31.9534,14.5
130,3,118.8319,32.0514,19.0
131,3,118.7832,32.1052,8.33
132,3,118.7372,32.134,16.0
133,3,118.8122,32.0386,56.0
134,3,118.6376,32.0724,10.0
135,4,118.8511,31.9369,40.0
136,4,118.7669,32.0376,21.0
137,4,118.8342,31.9023,9.0
138,4,118.794,31.975,36.0
139,4,118.7849,32.1073,24.0
140,4,118.7697,32.0476,35.0
141,4,118.7723,32.061,18.0
142,4,118.8923,32.1276,5.5
143,4,118.7466,32.0572,26.0
144,4,118.7659,32.0979,123.0
145,4,118.8235,32.1212,19.0
146,4,118.7362,32.0518,69.0
